iBite,ID,specimen,head.w,head.h,head.l,th.w,wing.l,body.l,max.bf.iBite,max.bf.specimen,mean.bf.specimen,mean.bf.ID,mean.ID.head.w,mean.ID.head.h,mean.ID.head.l,mean.ID.th.w,mean.ID.wing.l,mean.ID.body.l,mean.bf.ID.geom,mean.ID.head.w.geom,mean.ID.head.h.geom,mean.ID.head.l.geom,mean.ID.th.w.geom,mean.ID.wing.l.geom,mean.ID.body.l.geom,HemiHolo,infraclass,cohort,order,suborder,superfamily,family,subfamily,tribe,genus,species,amplification,latitude,longitude,country,climate.zone
2317,Pterostichus_niger,0820,3.71,2.45,3.65,5.02,11.5,18.71,2.535387669230769,2.535387669230769,1.3828251316433564,1.2814136875397328,3.8018181818181818,2.4163636363636365,4.138181818181819,5.52,11.305454545454545,19.279090909090908,0.9725225112280266,3.8001107398112928,2.393860410948844,4.120380688422554,5.496765492920264,11.296020625495364,19.23052470877995,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Caraboidea,Carabidae,Pterostichinae,Pterostichini,Pterostichus,niger,2,50.8393908437,7.15186536702612,Germany,Cfb
0937,Carabidae_sp_SLO3,0943,5.73,3.4,8.15,8.89,26.25,39.36,0.7645387076923077,0.7645387076923077,0.7645387076923077,0.7645387076923077,5.73,3.4,8.15,8.89,26.25,39.36,0.7645387076923077,5.73,3.4,8.15,8.89,26.250000000000004,39.36,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Caraboidea,Carabidae,x,x,Carabidae,sp_SLO3,0.5,45.62287979817,14.8409779355199,Slovenia,Cfb
0696,Agabus_bipustulatus,0733,2.97,0.97,1.53,4.04,8.35,10.68,0.031185827272727267,0.031185827272727267,0.031185827272727267,0.15358741934731934,2.6966666666666668,0.8099999999999999,1.1433333333333333,4.26,7.956666666666666,10.546666666666667,0.11289101803044005,2.6899577574291715,0.8025507128532147,1.1135580978151827,4.257108767242853,7.951882839249925,10.546247018310986,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Agabinae,Agabini,Agabus,bipustulatus,20,49.6533321864129,7.10028713063973,Germany,Cfb
0916,Agabus_bipustulatus,0930,2.56,0.73,0.95,4.37,7.76,10.48,0.1837816076923077,0.21478821538461537,0.19928491153846153,0.15358741934731934,2.6966666666666668,0.8099999999999999,1.1433333333333333,4.26,7.956666666666666,10.546666666666667,0.11289101803044005,2.6899577574291715,0.8025507128532147,1.1135580978151827,4.257108767242853,7.951882839249925,10.546247018310986,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Agabinae,Agabini,Agabus,bipustulatus,2,46.383306,14.510889,Slovenia,Cfb
0917,Agabus_bipustulatus,0930,2.56,0.73,0.95,4.37,7.76,10.48,0.21478821538461537,0.21478821538461537,0.19928491153846153,0.15358741934731934,2.6966666666666668,0.8099999999999999,1.1433333333333333,4.26,7.956666666666666,10.546666666666667,0.11289101803044005,2.6899577574291715,0.8025507128532147,1.1135580978151827,4.257108767242853,7.951882839249925,10.546247018310986,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Agabinae,Agabini,Agabus,bipustulatus,2,46.383306,14.510889,Slovenia,Cfb
1066,Hydaticus_sp_AUS1,1139,2.75,1.2,1.59,2.49,8.34,10.82,0.07121003076923077,0.07121003076923077,0.07121003076923077,0.07121003076923077,2.75,1.2,1.59,2.49,8.34,10.82,0.07121003076923078,2.75,1.2,1.59,2.49,8.34,10.820000000000002,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Dytiscinae,Hydaticini,Hydaticus,sp_AUS1,2,-16.10293,145.450271,Australia,Am
1061,Prodaticus_quadrivittatus,1134,3.32,1.54,2.53,3.2,11.38,13.47,0.06896491538461537,0.06896491538461537,0.06896491538461537,0.06896491538461537,3.32,1.54,2.53,3.2,11.38,13.47,0.06896491538461537,3.32,1.54,2.53,3.2000000000000006,11.38,13.47,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Dytiscoidea,Dytiscidae,Dytiscinae,Hydaticini,Prodaticus,quadrivittatus,2,-16.10293,145.450271,Australia,Am
1298,Dineutus_australis,1371,1.59,1.41,1.5,2.46,6.02,9.28,0.10536597076923075,0.10536597076923075,0.07954089948717948,0.10536597076923075,1.59,1.41,1.5,2.46,6.02,9.28,0.10536597076923074,1.59,1.41,1.5,2.46,6.019999999999999,9.28,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Gyrinoidea,Gyrinidae,-,-,Dineutus,australis,20,-25.625889,149.79313,Australia,BSh
2347,Dineutus_australis,1371,1.59,1.41,1.5,2.46,6.02,9.28,0.08039059538461538,0.10536597076923075,0.07954089948717948,0.10536597076923075,1.59,1.41,1.5,2.46,6.02,9.28,0.10536597076923074,1.59,1.41,1.5,2.46,6.019999999999999,9.28,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Gyrinoidea,Gyrinidae,-,-,Dineutus,australis,20,-25.625889,149.79313,Australia,BSh
2348,Dineutus_australis,1371,1.59,1.41,1.5,2.46,6.02,9.28,0.052866132307692305,0.10536597076923075,0.07954089948717948,0.10536597076923075,1.59,1.41,1.5,2.46,6.02,9.28,0.10536597076923074,1.59,1.41,1.5,2.46,6.019999999999999,9.28,Holometabola,Neoptera,Endopterygota,Coleoptera,Adephaga,Gyrinoidea,Gyrinidae,-,-,Dineutus,australis,20,-25.625889,149.79313,Australia,BSh
1226,Bostrychopsis_jesuita,1299,4.39,3.08,4.02,5.73,13.84,18.71,2.0118382307692304,2.0118382307692304,2.0118382307692304,1.6045114346153844,3.8449999999999998,2.585,3.21,4.945,11.89,16.29,1.5519477520028058,3.806179186533393,2.537163770827575,3.106122985330748,4.882294542528134,11.72900677806949,16.1092426885934,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichoidea,Bostrichidae,Bostrichinae,Bostrichini,Bostrychopsis,jesuita,2,-19.047743,146.39462,Australia,Cwa
1227,Bostrychopsis_jesuita,1300,3.3,2.09,2.4,4.16,9.94,13.87,1.1971846384615383,1.1971846384615383,1.1971846384615383,1.6045114346153844,3.8449999999999998,2.585,3.21,4.945,11.89,16.29,1.5519477520028058,3.806179186533393,2.537163770827575,3.106122985330748,4.882294542528134,11.72900677806949,16.1092426885934,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichoidea,Bostrichidae,Bostrichinae,Bostrichini,Bostrychopsis,jesuita,2,-19.047743,146.39462,Australia,Cwa
1299,Bostrychopsis_sp_AUS1,1372,3.3,2.44,2.58,4.15,9.93,13.77,1.8237399384615385,1.8237399384615385,1.8237399384615385,1.8237399384615385,3.3,2.44,2.58,4.15,9.93,13.77,1.8237399384615385,3.2999999999999994,2.44,2.58,4.15,9.93,13.769999999999998,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichoidea,Bostrichidae,Bostrichinae,Bostrichini,Bostrychopsis,sp_AUS1,2,-25.625889,149.79313,Australia,BSh
1775,Lyctus_brunneus,1834,0.98,0.76,0.84,1.16,3.78,5.86,0.11268192384615386,0.11268192384615386,0.11268192384615386,0.09312297076923078,1,0.755,0.835,1.205,3.835,5.965,0.09104578540175118,0.999799979995999,0.754983443527075,0.834985029805924,1.2041594578792296,3.834605585976216,5.964075787580168,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichoidea,Bostrichidae,Lyctinae,Lyctini,Lyctus,brunneus,20,NA,NA,breeding,NA
1784,Lyctus_brunneus,1846,1.02,0.75,0.83,1.25,3.89,6.07,0.07356401769230769,0.07356401769230769,0.07356401769230769,0.09312297076923078,1,0.755,0.835,1.205,3.835,5.965,0.09104578540175118,0.999799979995999,0.754983443527075,0.834985029805924,1.2041594578792296,3.834605585976216,5.964075787580168,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichoidea,Bostrichidae,Lyctinae,Lyctini,Lyctus,brunneus,20,NA,NA,breeding,NA
2575,Agrilus_biguttatus,2310,2.36,2,1.8,2.75,9.11,11,0.4651697615384615,2.695674261538461,1.1537106735897433,2.695674261538461,2.36,2,1.8,2.75,9.11,11,2.695674261538461,2.36,2,1.8,2.75,9.11,11.000000000000002,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Buprestoidea,Buprestidae,Agrilinae,Agrilini,Agrilus,biguttatus,2,50.7789194021168,7.11423033210888,Germany,Cfb
2577,Agrilus_biguttatus,2310,2.36,2,1.8,2.75,9.11,11,0.3002879976923077,2.695674261538461,1.1537106735897433,2.695674261538461,2.36,2,1.8,2.75,9.11,11,2.695674261538461,2.36,2,1.8,2.75,9.11,11.000000000000002,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Buprestoidea,Buprestidae,Agrilinae,Agrilini,Agrilus,biguttatus,20,50.7789194021168,7.11423033210888,Germany,Cfb
2578,Agrilus_biguttatus,2310,2.36,2,1.8,2.75,9.11,11,2.695674261538461,2.695674261538461,1.1537106735897433,2.695674261538461,2.36,2,1.8,2.75,9.11,11,2.695674261538461,2.36,2,1.8,2.75,9.11,11.000000000000002,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Buprestoidea,Buprestidae,Agrilinae,Agrilini,Agrilus,biguttatus,2,50.7789194021168,7.11423033210888,Germany,Cfb
0871,Buprestidae_sp_Crete1,0893,4.22,4.25,3.24,8.41,19.67,22.06,1.3323493615384616,1.3323493615384616,1.3323493615384616,1.3323493615384616,4.22,4.25,3.24,8.41,19.67,22.06,1.3323493615384616,4.22,4.249999999999999,3.2399999999999998,8.41,19.67,22.06,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Buprestoidea,Buprestidae,x,x,Buprestidae,sp_Crete1,2,35.181774891294,24.9815750290872,Greece:Crete,Csa
0928,Byrrhus_glabratus,0937,2.95,3.07,4.8,6.46,9.53,12.49,0.1276891,0.1276891,0.12512794358974358,0.1276891,2.95,3.07,4.8,6.46,9.53,12.49,0.12768910000000003,2.95,3.07,4.8,6.46,9.529999999999998,12.489999999999998,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Byrrhoidea,Byrrhidae,-,-,Byrrhus,glabratus,2,46.389694,14.506028,Slovenia,Cfb
0929,Byrrhus_glabratus,0937,2.95,3.07,4.8,6.46,9.53,12.49,0.12405943846153845,0.1276891,0.12512794358974358,0.1276891,2.95,3.07,4.8,6.46,9.53,12.49,0.12768910000000003,2.95,3.07,4.8,6.46,9.529999999999998,12.489999999999998,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Byrrhoidea,Byrrhidae,-,-,Byrrhus,glabratus,2,46.389694,14.506028,Slovenia,Cfb
2426,Byrrhus_glabratus,0937,2.95,3.07,4.8,6.46,9.53,12.49,0.1236352923076923,0.1276891,0.12512794358974358,0.1276891,2.95,3.07,4.8,6.46,9.53,12.49,0.12768910000000003,2.95,3.07,4.8,6.46,9.529999999999998,12.489999999999998,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Byrrhoidea,Byrrhidae,-,-,Byrrhus,glabratus,2,46.389694,14.506028,Slovenia,Cfb
0893,Aromia_moschata,0913,3.65,2.91,3.38,5.25,20.13,26.49,0.7788376615384616,0.7788376615384616,0.6362814769230769,1.0537386730769231,3.535,2.52,3.465,5.04,19.335,27.13,1.0172485561518607,3.5331289249049487,2.4896385279795137,3.4639572745632994,5.035623099478356,19.318649021088405,27.12245011056338,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Callichromatini,Aromia,moschata,2,46.381694,14.468667,Slovenia,Cfb
0894,Aromia_moschata,0913,3.65,2.91,3.38,5.25,20.13,26.49,0.4937252923076923,0.7788376615384616,0.6362814769230769,1.0537386730769231,3.535,2.52,3.465,5.04,19.335,27.13,1.0172485561518607,3.5331289249049487,2.4896385279795137,3.4639572745632994,5.035623099478356,19.318649021088405,27.12245011056338,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Callichromatini,Aromia,moschata,0.5,46.381694,14.468667,Slovenia,Cfb
1910,Aromia_moschata,1964,3.42,2.13,3.55,4.83,18.54,27.77,1.0645695846153846,1.3286396846153847,1.1966046346153847,1.0537386730769231,3.535,2.52,3.465,5.04,19.335,27.13,1.0172485561518607,3.5331289249049487,2.4896385279795137,3.4639572745632994,5.035623099478356,19.318649021088405,27.12245011056338,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Callichromatini,Aromia,moschata,2,50.82118,7.191328,Germany,Cfb
1912,Aromia_moschata,1964,3.42,2.13,3.55,4.83,18.54,27.77,1.3286396846153847,1.3286396846153847,1.1966046346153847,1.0537386730769231,3.535,2.52,3.465,5.04,19.335,27.13,1.0172485561518607,3.5331289249049487,2.4896385279795137,3.4639572745632994,5.035623099478356,19.318649021088405,27.12245011056338,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Callichromatini,Aromia,moschata,2,50.82118,7.191328,Germany,Cfb
2542,Callidium_aeneum,2274,2.43,1.48,2.18,3.86,9.41,16.76,0.39305344615384613,0.39305344615384613,0.39305344615384613,0.39305344615384613,2.43,1.48,2.18,3.86,9.41,16.76,0.39305344615384613,2.43,1.48,2.18,3.8599999999999994,9.410000000000002,16.759999999999998,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Callidiini,Callidium,aeneum,2,50.8231468172041,7.19218550901381,Germany,Cfb
1352,Ceresium_sp_AUS1,1425,1.76,1.22,1.81,1.8,6.89,10.24,0.2296129769230769,0.2296129769230769,0.2296129769230769,0.2296129769230769,1.76,1.22,1.81,1.8,6.89,10.24,0.2296129769230769,1.76,1.22,1.8099999999999998,1.8,6.889999999999999,10.239999999999998,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Callidiopini,Ceresium,sp_AUS1,2,-28.735613,153.547826,Australia,Cfa
0685,Cerambyx_scopolii,0729,3.14,3.33,3.5,4.52,14.41,21.88,0.49450177777777776,0.49450177777777776,0.43269713628593626,0.49450177777777776,3.14,3.33,3.5,4.52,14.41,21.88,0.49450177777777776,3.14,3.33,3.5000000000000004,4.5200000000000005,14.410000000000002,21.88,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Cerambycini,Cerambyx,scopolii,0.5,50.8340884554236,7.19066777856791,Germany,Cfb
0686,Cerambyx_scopolii,0729,3.14,3.33,3.5,4.52,14.41,21.88,0.3009998803418803,0.49450177777777776,0.43269713628593626,0.49450177777777776,3.14,3.33,3.5,4.52,14.41,21.88,0.49450177777777776,3.14,3.33,3.5000000000000004,4.5200000000000005,14.410000000000002,21.88,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Cerambycini,Cerambyx,scopolii,0.5,50.8340884554236,7.19066777856791,Germany,Cfb
0687,Cerambyx_scopolii,0729,3.14,3.33,3.5,4.52,14.41,21.88,0.4558898974358974,0.49450177777777776,0.43269713628593626,0.49450177777777776,3.14,3.33,3.5,4.52,14.41,21.88,0.49450177777777776,3.14,3.33,3.5000000000000004,4.5200000000000005,14.410000000000002,21.88,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Cerambycini,Cerambyx,scopolii,0.5,50.8340884554236,7.19066777856791,Germany,Cfb
0688,Cerambyx_scopolii,0729,3.14,3.33,3.5,4.52,14.41,21.88,0.47861281118881116,0.49450177777777776,0.43269713628593626,0.49450177777777776,3.14,3.33,3.5,4.52,14.41,21.88,0.49450177777777776,3.14,3.33,3.5000000000000004,4.5200000000000005,14.410000000000002,21.88,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Cerambycini,Cerambyx,scopolii,0.5,50.8340884554236,7.19066777856791,Germany,Cfb
2295,Cerambyx_scopolii,0729,3.14,3.33,3.5,4.52,14.41,21.88,0.43348131468531464,0.49450177777777776,0.43269713628593626,0.49450177777777776,3.14,3.33,3.5,4.52,14.41,21.88,0.49450177777777776,3.14,3.33,3.5000000000000004,4.5200000000000005,14.410000000000002,21.88,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Cerambycini,Cerambyx,scopolii,0.5,50.8340884554236,7.19066777856791,Germany,Cfb
1706,Clytus_arietis,1755,1.78,1.79,1.18,2.33,6.51,9.99,0.03069596923076923,0.04157168076923076,0.036133824999999994,0.142883711025641,1.7683333333333333,1.7,1.145,2.203333333333333,6.545,10.188333333333334,0.11424483917106512,1.766146897103678,1.6652778439011993,1.1288588120198608,2.196360370870238,6.532409714299142,10.175848068468486,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,arietis,2,50.8266097795288,7.18903350251948,Germany,Cfb
1707,Clytus_arietis,1755,1.78,1.79,1.18,2.33,6.51,9.99,0.04157168076923076,0.04157168076923076,0.036133824999999994,0.142883711025641,1.7683333333333333,1.7,1.145,2.203333333333333,6.545,10.188333333333334,0.11424483917106512,1.766146897103678,1.6652778439011993,1.1288588120198608,2.196360370870238,6.532409714299142,10.175848068468486,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,arietis,20,50.8266097795288,7.18903350251948,Germany,Cfb
2539,Clytus_arietis,2270,1.82,1.95,1.32,2.14,6.59,10.57,0.2342092469230769,0.2342092469230769,0.2342092469230769,0.142883711025641,1.7683333333333333,1.7,1.145,2.203333333333333,6.545,10.188333333333334,0.11424483917106512,1.766146897103678,1.6652778439011993,1.1288588120198608,2.196360370870238,6.532409714299142,10.175848068468486,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,arietis,20,50.829987051055,7.18071412254255,Germany,Cfb
2566,Clytus_arietis,2302,1.66,1.26,0.9,1.99,6.14,9.72,0.15367751538461538,0.15367751538461538,0.14814961538461538,0.142883711025641,1.7683333333333333,1.7,1.145,2.203333333333333,6.545,10.188333333333334,0.11424483917106512,1.766146897103678,1.6652778439011993,1.1288588120198608,2.196360370870238,6.532409714299142,10.175848068468486,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,arietis,2,50.8308873906928,7.17575211059424,Germany,Cfb
2567,Clytus_arietis,2303,1.91,2.15,1.39,2.44,7.38,11.14,0.23259462692307692,0.23259462692307692,0.23259462692307692,0.142883711025641,1.7683333333333333,1.7,1.145,2.203333333333333,6.545,10.188333333333334,0.11424483917106512,1.766146897103678,1.6652778439011993,1.1288588120198608,2.196360370870238,6.532409714299142,10.175848068468486,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,arietis,20,50.8308873906928,7.17575211059424,Germany,Cfb
2599,Clytus_arietis,2302,1.66,1.26,0.9,1.99,6.14,9.72,0.14262171538461538,0.15367751538461538,0.14814961538461538,0.142883711025641,1.7683333333333333,1.7,1.145,2.203333333333333,6.545,10.188333333333334,0.11424483917106512,1.766146897103678,1.6652778439011993,1.1288588120198608,2.196360370870238,6.532409714299142,10.175848068468486,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,arietis,2,50.8308873906928,7.17575211059424,Germany,Cfb
1115,Clytus_curtisi,1188,1.59,1.17,1.76,2.05,6.05,8.99,0.041724173076923075,0.041724173076923075,0.041724173076923075,0.05713552115384615,1.6400000000000001,1.24,1.655,2.0549999999999997,6.05,9.515,0.05501779828358748,1.6392376276794038,1.2380226169178008,1.6516658257650063,2.0549939172659366,6.050000000000001,9.500505249722247,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,curtisi,20,-16.102306,145.448079,Australia,Am
1174,Clytus_curtisi,1247,1.69,1.31,1.55,2.06,6.05,10.04,0.07254686923076922,0.07254686923076922,0.07254686923076922,0.05713552115384615,1.6400000000000001,1.24,1.655,2.0549999999999997,6.05,9.515,0.05501779828358748,1.6392376276794038,1.2380226169178008,1.6516658257650063,2.0549939172659366,6.050000000000001,9.500505249722247,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Clytus,curtisi,2,-15.460515,145.25377,Australia,As
2576,Xylotrechus_antilope,2311,2.56,2.86,1.52,3.67,8.93,14.62,1.412566346153846,1.412566346153846,1.412566346153846,1.412566346153846,2.56,2.86,1.52,3.67,8.93,14.62,1.412566346153846,2.56,2.86,1.52,3.67,8.93,14.619999999999997,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Clytini,Xylotrechus,antilope,2,50.8308873906928,7.17575211059424,Germany,Cfb
0900,Rosalia_alpina,0918,3.93,2.56,3.98,4.65,16.86,25.07,1.086985953846154,1.086985953846154,0.9892654019230769,1.086985953846154,3.93,2.56,3.98,4.65,16.86,25.07,1.086985953846154,3.93,2.56,3.98,4.65,16.859999999999996,25.069999999999993,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Compsocerini,Rosalia,alpina,2,45.743278,14.950417,Slovenia,Cfb
2418,Rosalia_alpina,0918,3.93,2.56,3.98,4.65,16.86,25.07,0.933521723076923,1.086985953846154,0.9892654019230769,1.086985953846154,3.93,2.56,3.98,4.65,16.86,25.07,1.086985953846154,3.93,2.56,3.98,4.65,16.859999999999996,25.069999999999993,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Compsocerini,Rosalia,alpina,2,45.743278,14.950417,Slovenia,Cfb
2419,Rosalia_alpina,0918,3.93,2.56,3.98,4.65,16.86,25.07,0.9591772615384615,1.086985953846154,0.9892654019230769,1.086985953846154,3.93,2.56,3.98,4.65,16.86,25.07,1.086985953846154,3.93,2.56,3.98,4.65,16.859999999999996,25.069999999999993,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Compsocerini,Rosalia,alpina,2,45.743278,14.950417,Slovenia,Cfb
2420,Rosalia_alpina,0918,3.93,2.56,3.98,4.65,16.86,25.07,0.9773766692307692,1.086985953846154,0.9892654019230769,1.086985953846154,3.93,2.56,3.98,4.65,16.86,25.07,1.086985953846154,3.93,2.56,3.98,4.65,16.859999999999996,25.069999999999993,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Compsocerini,Rosalia,alpina,2,45.743278,14.950417,Slovenia,Cfb
1374,Coptocercus_sp_AUS1,1447,2.07,1.28,2.11,2.07,9.32,13.97,0.1861711923076923,0.1861711923076923,0.1832367923076923,0.1861711923076923,2.07,1.28,2.11,2.07,9.32,13.97,0.1861711923076923,2.07,1.28,2.11,2.07,9.32,13.97,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Elaphidiini,Coptocercus,sp_AUS1,2,-26.000344,153.14821,Australia,Cfa
2138,Coptocercus_sp_AUS1,1447,2.07,1.28,2.11,2.07,9.32,13.97,0.1803023923076923,0.1861711923076923,0.1832367923076923,0.1861711923076923,2.07,1.28,2.11,2.07,9.32,13.97,0.1861711923076923,2.07,1.28,2.11,2.07,9.32,13.97,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Elaphidiini,Coptocercus,sp_AUS1,2,-26.000344,153.14821,Australia,Cfa
1778,Hylotrupes_bajulus,1839,2.82,1.99,2.28,4.27,10.33,14.74,0.8547443692307692,0.8547443692307692,0.8547443692307692,0.7788472676923077,2.74,1.97,2.162,4.03,9.366,14.126,0.7725616495470096,2.7395853079212595,1.9687710356650456,2.1605134134930997,4.027964048314046,9.347796791100086,14.119322586572451,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Hylotrupini,Hylotrupes,bajulus,2,NA,NA,breeding,NA
1781,Hylotrupes_bajulus,1841,2.74,1.92,2.14,3.92,8.75,13.63,0.6204355230769231,0.8423016538461539,0.7313685884615384,0.7788472676923077,2.74,1.97,2.162,4.03,9.366,14.126,0.7725616495470096,2.7395853079212595,1.9687710356650456,2.1605134134930997,4.027964048314046,9.347796791100086,14.119322586572451,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Hylotrupini,Hylotrupes,bajulus,2,NA,NA,breeding,NA
1782,Hylotrupes_bajulus,1842,2.67,2.1,2.21,4.05,9.56,14.28,0.6060314076923077,0.6060314076923077,0.6060314076923077,0.7788472676923077,2.74,1.97,2.162,4.03,9.366,14.126,0.7725616495470096,2.7395853079212595,1.9687710356650456,2.1605134134930997,4.027964048314046,9.347796791100086,14.119322586572451,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Hylotrupini,Hylotrupes,bajulus,2,NA,NA,breeding,NA
1783,Hylotrupes_bajulus,1843,2.73,1.92,2.04,3.99,9.44,14.35,0.7488572538461538,0.7488572538461538,0.7488572538461538,0.7788472676923077,2.74,1.97,2.162,4.03,9.366,14.126,0.7725616495470096,2.7395853079212595,1.9687710356650456,2.1605134134930997,4.027964048314046,9.347796791100086,14.119322586572451,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Hylotrupini,Hylotrupes,bajulus,2,NA,NA,breeding,NA
2354,Hylotrupes_bajulus,1841,2.74,1.92,2.14,3.92,8.75,13.63,0.8423016538461539,0.8423016538461539,0.7313685884615384,0.7788472676923077,2.74,1.97,2.162,4.03,9.366,14.126,0.7725616495470096,2.7395853079212595,1.9687710356650456,2.1605134134930997,4.027964048314046,9.347796791100086,14.119322586572451,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Hylotrupini,Hylotrupes,bajulus,2,NA,NA,breeding,NA
1338,Phoracantha_semipunctata,1411,3.45,2.06,2.79,4.93,12.9,21.3,0.7676535461538462,0.7676535461538462,0.7676535461538462,0.7676535461538462,3.45,2.06,2.79,4.93,12.9,21.3,0.7676535461538462,3.4500000000000006,2.06,2.79,4.93,12.900000000000002,21.300000000000004,Holometabola,Neoptera,Endopterygota,Coleoptera,Polyphaga,Chrysomeloidea,Cerambycidae,Cerambycinae,Phoracanthini,Phoracantha,semipunctata,2,-28.843437,151.918728,Australia,Cfb
